first_pokemon,second_pokemon,winner,did_first_win
634,680,634,1
107,269,269,0
420,595,420,1
321,222,222,0
789,449,449,0
348,19,19,0
313,752,752,0
157,621,157,1
711,780,711,1
689,256,689,1
709,375,709,1
668,150,668,1
243,15,243,1
51,29,29,0
492,697,697,0
631,773,773,0
306,369,306,1
505,84,84,0
271,69,69,0
9,82,9,1
770,159,159,0
599,228,228,0
584,29,584,1
770,241,770,1
522,537,522,1
639,405,405,0
152,526,526,0
670,202,202,0
515,35,515,1
222,706,706,0
110,197,110,1
269,179,269,1
382,555,555,0
5,49,5,1
224,708,224,1
408,485,408,1
234,684,234,1
628,533,533,0
47,277,47,1
340,269,340,1
254,746,254,1
743,658,658,0
629,275,275,0
182,52,182,1
81,658,81,1
215,384,384,0
648,749,648,1
97,436,436,0
265,234,234,0
420,606,606,0
256,653,256,1
412,7,7,0
713,516,713,1
555,634,634,0
259,489,259,1
314,9,9,0
430,669,430,1
23,237,23,1
474,391,474,1
494,383,494,1
762,311,311,0
422,346,422,1
233,666,233,1
272,84,272,1
323,80,80,0
38,582,582,0
472,381,472,1
412,617,617,0
466,530,466,1
321,735,735,0
739,258,258,0
330,92,92,0
393,303,393,1
475,94,475,1
539,781,539,1
20,757,20,1
119,146,146,0
736,13,13,0
287,174,287,1
465,26,26,0
688,362,362,0
572,319,572,1
177,411,177,1
165,52,165,1
610,259,259,0
238,222,222,0
193,535,193,1
750,793,793,0
591,396,396,0
401,133,133,0
334,758,758,0
23,645,23,1
45,786,786,0
158,677,677,0
103,502,103,1
171,679,679,0
385,498,498,0
704,692,704,1
795,627,795,1
126,464,126,1
203,130,130,0
192,665,192,1
472,418,472,1
582,405,582,1
112,199,112,1
593,740,740,0
520,317,520,1
764,226,764,1
75,785,785,0
595,570,595,1
742,225,742,1
110,335,110,1
6,626,626,0
602,88,602,1
542,61,542,1
410,216,410,1
187,594,594,0
743,517,517,0
5,147,147,0
295,241,295,1
620,427,427,0
398,231,398,1
414,302,414,1
298,8,8,0
219,173,219,1
555,718,718,0
422,424,424,0
611,609,611,1
570,764,570,1
83,635,635,0
668,755,755,0
7,118,7,1
368,595,368,1
98,733,98,1
376,282,376,1
313,423,423,0
794,703,703,0
235,83,83,0
673,638,673,1
175,429,429,0
708,383,708,1
257,756,756,0
709,741,709,1
352,730,730,0
338,347,338,1
639,766,766,0
328,329,329,0
528,765,528,1
711,230,711,1
323,150,150,0
543,483,543,1
10,779,10,1
155,570,155,1
187,198,187,1
611,521,611,1
321,342,342,0
785,312,312,0
215,467,467,0
453,640,453,1
110,114,114,0
510,626,510,1
323,665,665,0
580,522,522,0
550,330,550,1
754,506,506,0
49,154,154,0
528,541,528,1
623,186,623,1
279,272,272,0
299,301,301,0
412,136,136,0
680,720,720,0
467,228,467,1
740,39,740,1
774,798,798,0
537,446,537,1
690,616,616,0
438,621,438,1
124,449,124,1
389,337,389,1
91,562,562,0
53,441,441,0
474,115,115,0
678,42,42,0
642,253,253,0
489,119,119,0
288,670,670,0
708,608,608,0
458,148,148,0
242,760,760,0
584,737,584,1
67,764,67,1
327,616,616,0
482,671,671,0
608,299,608,1
219,643,643,0
739,313,313,0
733,578,733,1
82,589,589,0
637,352,352,0
478,53,478,1
44,384,44,1
455,634,634,0
105,463,463,0
668,164,164,0
466,494,494,0
768,724,724,0
459,227,227,0
93,653,93,1
637,787,787,0
214,691,214,1
444,315,444,1
463,151,463,1
368,120,368,1
230,755,230,1
136,613,136,1
668,181,181,0
781,527,527,0
360,294,360,1
235,464,464,0
13,329,13,1
459,683,683,0
613,504,613,1
356,214,214,0
132,529,529,0
477,363,477,1
61,543,61,1
296,372,296,1
615,605,615,1
786,793,793,0
705,722,705,1
3,632,3,1
127,635,635,0
557,172,557,1
143,268,268,0
280,252,280,1
59,630,59,1
735,582,735,1
130,325,130,1
221,45,221,1
634,678,634,1
87,789,87,1
15,352,352,0
112,533,533,0
537,668,537,1
128,376,128,1
566,560,560,0
263,86,263,1
139,590,139,1
773,681,773,1
45,323,323,0
734,32,32,0
437,783,437,1
348,685,348,1
731,798,731,1
341,21,341,1
208,675,675,0
207,354,354,0
658,549,658,1
343,719,343,1
468,73,73,0
582,477,477,0
173,573,573,0
11,70,70,0
356,551,551,0
203,523,523,0
496,781,781,0
562,154,154,0
648,362,362,0
130,660,660,0
265,55,55,0
17,3,3,0
584,460,460,0
578,180,180,0
171,787,171,1
715,768,715,1
465,180,465,1
486,554,554,0
799,778,799,1
728,626,626,0
416,291,291,0
595,224,595,1
410,94,410,1
159,746,159,1
522,195,522,1
431,397,431,1
659,476,476,0
445,126,126,0
531,207,207,0
283,388,388,0
310,100,100,0
615,461,615,1
14,695,14,1
26,249,249,0
356,509,356,1
170,51,170,1
216,334,216,1
242,644,242,1
351,300,300,0
109,549,549,0
310,408,408,0
402,606,606,0
460,568,568,0
772,753,772,1
391,687,687,0
300,355,300,1
192,507,192,1
569,290,569,1
316,753,316,1
532,394,394,0
391,480,480,0
688,219,219,0
722,524,524,0
697,259,697,1
425,732,732,0
104,721,104,1
358,7,7,0
610,296,610,1
694,345,694,1
219,788,788,0
506,250,250,0
254,168,254,1
339,600,339,1
73,494,494,0
438,451,438,1
602,661,602,1
435,565,565,0
510,731,731,0
349,24,24,0
730,625,625,0
606,427,427,0
793,263,263,0
123,132,132,0
561,134,134,0
532,789,789,0
761,23,23,0
787,3,3,0
516,468,516,1
148,360,148,1
223,259,259,0
408,568,568,0
565,616,616,0
733,398,398,0
18,266,266,0
187,79,79,0
442,364,442,1
205,212,212,0
524,571,524,1
42,166,166,0
397,441,397,1
611,427,427,0
510,283,283,0
521,304,521,1
324,664,664,0
762,1,1,0
146,41,146,1
299,603,603,0
363,136,136,0
191,668,668,0
326,422,422,0
467,354,467,1
547,394,394,0
424,783,424,1
463,696,463,1
286,746,286,1
684,235,235,0
496,8,8,0
682,92,682,1
239,257,257,0
637,762,637,1
691,304,691,1
754,62,754,1
789,230,230,0
413,509,413,1
299,737,737,0
298,360,298,1
226,793,793,0
406,234,234,0
753,613,613,0
397,23,23,0
762,649,649,0
336,661,336,1
537,495,495,0
194,783,783,0
520,754,520,1
800,757,800,1
482,607,607,0
108,426,426,0
787,197,787,1
489,74,74,0
173,384,384,0
175,304,175,1
723,667,723,1
539,605,539,1
413,325,413,1
569,534,534,0
140,681,681,0
702,633,702,1
118,400,400,0
455,453,453,0
264,288,288,0
281,301,301,0
553,244,553,1
389,647,647,0
537,680,680,0
192,133,133,0
52,597,597,0
269,433,269,1
796,531,531,0
641,783,783,0
444,86,444,1
660,560,560,0
592,581,581,0
104,687,687,0
552,253,552,1
4,212,212,0
217,709,709,0
34,328,328,0
492,309,309,0
197,393,393,0
524,675,524,1
516,748,516,1
337,583,583,0
251,410,410,0
563,52,563,1
464,448,448,0
325,10,325,1
454,727,727,0
551,325,551,1
798,253,253,0
297,52,297,1
524,525,524,1
234,779,234,1
749,228,228,0
470,565,565,0
791,660,660,0
790,281,281,0
54,346,54,1
506,714,714,0
137,606,606,0
774,629,629,0
598,470,598,1
639,284,284,0
96,758,758,0
397,772,772,0
642,663,663,0
659,237,237,0
342,509,342,1
212,705,705,0
463,147,147,0
151,581,581,0
200,693,693,0
464,715,715,0
744,787,787,0
704,403,704,1
590,778,590,1
272,686,686,0
35,507,507,0
116,554,554,0
769,596,596,0
213,460,213,1
714,140,714,1
360,337,337,0
429,345,429,1
55,235,55,1
581,733,581,1
365,195,365,1
579,572,572,0
715,619,715,1
559,440,559,1
72,250,72,1
796,518,518,0
29,552,552,0
421,112,421,1
404,138,138,0
705,53,705,1
683,491,683,1
705,364,705,1
104,439,104,1
14,311,311,0
83,293,83,1
231,598,598,0
237,385,385,0
732,355,732,1
139,341,139,1
719,516,516,0
58,400,58,1
173,440,440,0
460,691,691,0
338,634,634,0
451,648,648,0
621,320,320,0
576,338,576,1
592,615,615,0
235,535,535,0
277,771,771,0
645,716,716,0
2,34,34,0
756,590,590,0
331,435,435,0
721,700,700,0
476,496,496,0
463,87,87,0
366,649,649,0
195,422,422,0
274,784,274,1
537,318,537,1
154,374,154,1
52,292,52,1
245,660,660,0
233,495,495,0
93,459,93,1
619,780,780,0
564,108,108,0
674,41,41,0
68,483,483,0
161,431,431,0
52,734,734,0
638,491,638,1
305,723,723,0
311,522,522,0
173,45,173,1
59,209,59,1
770,459,770,1
135,162,135,1
638,147,147,0
420,560,420,1
130,284,130,1
761,404,404,0
335,131,131,0
334,568,568,0
342,210,342,1
184,15,184,1
635,344,635,1
214,436,214,1
607,132,132,0
666,230,230,0
734,140,734,1
730,325,730,1
86,65,65,0
203,472,472,0
268,191,268,1
485,760,760,0
641,301,301,0
776,290,776,1
596,707,707,0
268,692,692,0
434,733,434,1
521,401,521,1
335,706,706,0
462,451,451,0
570,186,570,1
430,368,430,1
140,234,234,0
365,36,36,0
233,30,30,0
127,262,127,1
384,280,280,0
499,37,499,1
289,323,323,0
280,174,280,1
408,44,44,0
498,507,498,1
167,711,711,0
118,784,784,0
309,26,26,0
783,133,133,0
172,189,172,1
744,499,499,0
579,360,360,0
560,773,773,0
504,239,239,0
548,617,548,1
362,377,362,1
379,254,254,0
391,554,554,0
694,577,694,1
687,518,518,0
635,552,552,0
294,520,520,0
162,379,162,1
150,47,47,0
13,547,547,0
155,328,155,1
355,53,53,0
211,232,232,0
102,25,25,0
34,731,731,0
570,572,570,1
172,565,172,1
210,638,638,0
271,535,271,1
738,511,511,0
203,298,298,0
699,164,164,0
425,158,158,0
326,783,783,0
272,70,70,0
54,783,783,0
672,687,687,0
488,695,695,0
741,331,741,1
125,201,125,1
31,182,31,1
582,429,429,0
212,701,212,1
18,682,682,0
533,546,546,0
729,412,729,1
740,156,156,0
799,634,799,1
723,288,288,0
271,769,271,1
306,1,306,1
515,18,515,1
706,261,706,1
242,400,242,1
464,362,362,0
623,513,513,0
431,198,431,1
616,565,616,1
433,350,350,0
24,77,24,1
597,26,26,0
574,355,574,1
456,188,456,1
114,512,114,1
186,609,186,1
571,359,571,1
361,686,361,1
574,297,574,1
34,365,34,1
223,496,496,0
536,500,500,0
667,146,146,0
67,123,67,1
594,769,769,0
245,76,245,1
508,572,572,0
671,225,225,0
255,445,255,1
784,442,442,0
159,575,159,1
724,409,724,1
729,717,717,0
501,62,62,0
118,737,737,0
516,738,738,0
154,444,154,1
148,333,148,1
216,600,600,0
704,522,704,1
780,239,780,1
607,579,607,1
368,428,428,0
641,372,372,0
151,717,717,0
8,623,8,1
379,106,106,0
501,45,501,1
107,179,179,0
666,639,666,1
48,534,48,1
100,92,92,0
97,451,451,0
253,37,37,0
526,300,526,1
585,783,783,0
764,338,338,0
221,280,280,0
353,121,121,0
154,627,627,0
665,542,542,0
437,213,437,1
683,530,683,1
332,23,332,1
106,467,467,0
741,58,58,0
720,452,720,1
611,88,611,1
466,794,794,0
494,280,494,1
348,578,348,1
744,214,214,0
197,229,229,0
464,231,464,1
161,83,161,1
58,535,58,1
378,241,241,0
129,139,139,0
116,594,116,1
210,160,160,0
209,745,745,0
464,14,14,0
24,295,24,1
113,155,155,0
688,11,11,0
701,541,701,1
364,738,364,1
243,457,243,1
604,209,209,0
145,310,145,1
397,400,397,1
688,357,357,0
223,330,223,1
453,433,453,1
314,533,314,1
270,9,270,1
19,40,40,0
793,714,714,0
204,647,204,1
432,614,432,1
136,773,773,0
424,316,316,0
777,143,777,1
193,530,193,1
282,136,136,0
298,265,265,0
74,760,760,0
264,255,264,1
279,274,274,0
570,254,570,1
407,428,428,0
282,411,282,1
216,377,216,1
321,505,505,0
328,245,328,1
128,682,682,0
287,584,584,0
13,159,159,0
110,423,110,1
734,169,169,0
567,621,567,1
754,370,370,0
308,23,23,0
179,326,326,0
191,300,300,0
266,335,335,0
204,773,773,0
356,701,701,0
726,664,726,1
647,242,647,1
471,791,791,0
761,360,360,0
658,665,658,1
740,506,740,1
76,186,186,0
645,51,645,1
535,540,540,0
196,207,196,1
288,413,288,1
54,794,794,0
489,347,347,0
263,349,263,1
424,754,424,1
615,670,670,0
686,427,427,0
632,64,632,1
634,207,634,1
504,629,629,0
218,38,38,0
203,217,203,1
508,114,508,1
427,733,427,1
218,612,612,0
640,772,772,0
188,377,377,0
372,600,600,0
267,458,267,1
177,728,177,1
788,763,788,1
41,28,28,0
495,595,495,1
751,205,751,1
604,763,604,1
228,52,228,1
490,129,490,1
261,754,261,1
775,397,397,0
474,54,474,1
147,559,147,1
363,37,37,0
262,1,262,1
21,260,260,0
6,464,6,1
671,511,671,1
173,799,799,0
581,395,581,1
345,549,549,0
619,216,216,0
631,363,631,1
620,699,620,1
735,443,735,1
690,467,467,0
325,727,727,0
661,695,695,0
515,478,478,0
154,500,154,1
417,374,417,1
676,3,3,0
186,656,186,1
386,504,504,0
507,740,740,0
402,642,642,0
231,191,191,0
667,378,667,1
230,402,230,1
456,288,288,0
600,453,453,0
626,288,288,0
697,373,697,1
406,644,406,1
348,312,348,1
220,225,225,0
226,326,326,0
37,505,505,0
367,16,367,1
256,388,388,0
459,788,788,0
692,92,692,1
400,633,633,0
174,182,174,1
670,775,670,1
167,230,230,0
691,97,691,1
450,332,450,1
325,531,531,0
757,26,26,0
680,53,680,1
370,587,587,0
547,51,547,1
768,223,223,0
723,611,611,0
523,185,185,0
380,310,380,1
649,445,649,1
428,44,44,0
754,353,353,0
494,776,494,1
155,242,155,1
235,18,235,1
724,352,352,0
266,284,284,0
101,141,101,1
764,396,764,1
469,96,96,0
418,162,418,1
284,791,284,1
162,367,367,0
310,101,101,0
464,612,612,0
641,179,179,0
141,197,141,1
571,573,573,0
460,326,326,0
338,414,414,0
220,317,317,0
560,285,560,1
160,588,588,0
643,683,643,1
709,501,709,1
252,267,267,0
209,699,699,0
453,514,514,0
751,295,751,1
37,74,37,1
382,246,382,1
127,131,131,0
476,227,476,1
402,225,402,1
505,600,600,0
230,69,230,1
677,218,677,1
153,641,153,1
69,316,316,0
143,227,143,1
567,670,670,0
98,738,738,0
216,266,216,1
465,132,465,1
171,423,423,0
726,598,726,1
452,781,452,1
343,112,343,1
763,40,40,0
775,37,37,0
36,166,166,0
492,305,305,0
209,367,209,1
169,65,65,0
589,205,205,0
11,566,11,1
743,619,619,0
657,768,768,0
213,581,581,0
422,212,212,0
694,579,694,1
495,357,495,1
266,685,685,0
313,438,438,0
390,389,389,0
268,288,288,0
142,587,142,1
515,335,335,0
223,266,223,1
129,323,129,1
467,699,467,1
584,735,584,1
110,280,110,1
733,436,436,0
689,462,462,0
472,632,472,1
554,10,554,1
369,229,229,0
104,96,104,1
345,336,336,0
445,363,363,0
412,197,412,1
657,451,451,0
750,665,665,0
313,679,679,0
152,24,24,0
243,323,243,1
77,14,77,1
10,161,161,0
495,175,495,1
623,713,623,1
165,667,165,1
450,720,450,1
214,406,406,0
573,617,573,1
763,549,549,0
310,229,229,0
465,504,465,1
316,585,585,0
224,536,536,0
798,9,9,0
333,382,333,1
748,558,748,1
20,764,20,1
630,35,630,1
363,242,242,0
1,687,687,0
204,97,97,0
465,730,465,1
218,765,765,0
359,296,296,0
596,114,596,1
111,675,675,0
177,584,177,1
118,277,277,0
409,301,301,0
651,624,651,1
231,656,656,0
559,99,99,0
263,518,263,1
62,577,62,1
121,579,579,0
790,458,458,0
617,38,617,1
216,630,216,1
317,173,173,0
268,473,473,0
595,330,330,0
786,779,786,1
440,188,440,1
295,451,451,0
428,209,428,1
217,687,687,0
362,470,362,1
521,435,521,1
152,501,152,1
516,472,516,1
258,355,355,0
418,264,418,1
316,282,316,1
388,510,388,1
148,523,523,0
362,483,362,1
598,393,393,0
135,285,135,1
638,358,358,0
691,547,691,1
231,7,7,0
673,609,673,1
62,214,214,0
265,194,265,1
446,560,446,1
255,450,255,1
274,325,274,1
554,238,554,1
682,77,682,1
461,554,554,0
598,336,336,0
721,558,721,1
84,520,84,1
73,336,336,0
709,643,709,1
79,57,57,0
268,634,634,0
667,55,55,0
429,641,429,1
794,111,794,1
353,386,386,0
30,581,581,0
780,137,137,0
625,451,451,0
156,28,156,1
387,447,387,1
430,379,430,1
228,528,528,0
286,140,286,1
104,222,104,1
21,446,446,0
567,301,301,0
409,642,409,1
115,129,115,1
485,409,409,0
563,449,563,1
691,463,463,0
226,633,633,0
469,669,469,1
278,649,649,0
317,315,315,0
342,349,349,0
598,753,598,1
394,777,394,1
473,564,564,0
529,421,421,0
270,557,557,0
598,301,301,0
300,692,300,1
77,294,77,1
746,711,711,0
205,404,205,1
697,147,147,0
37,349,349,0
277,298,298,0
540,564,540,1
328,750,750,0
71,76,71,1
402,456,402,1
303,274,274,0
62,45,62,1
462,789,462,1
573,739,573,1
263,593,263,1
671,32,32,0
372,528,528,0
503,149,503,1
170,69,69,0
218,758,758,0
101,59,59,0
696,224,696,1
247,93,93,0
774,151,151,0
728,275,275,0
760,475,475,0
366,439,366,1
194,160,160,0
20,171,20,1
282,562,562,0
432,272,432,1
308,495,495,0
498,401,498,1
558,297,558,1
107,798,798,0
411,82,82,0
73,142,142,0
614,548,614,1
736,761,736,1
382,240,240,0
426,79,426,1
478,360,360,0
170,483,483,0
49,317,317,0
528,214,214,0
313,605,313,1
482,431,431,0
265,273,265,1
689,146,146,0
63,632,63,1
279,442,279,1
376,195,376,1
156,417,417,0
300,265,265,0
513,86,513,1
457,168,168,0
277,241,277,1
380,627,627,0
440,640,440,1
38,703,703,0
449,528,528,0
178,284,178,1
437,482,437,1
799,669,799,1
359,512,359,1
258,94,258,1
320,23,23,0
230,244,244,0
296,737,737,0
439,344,344,0
28,546,546,0
701,108,701,1
169,290,169,1
697,690,697,1
83,498,498,0
121,670,121,1
614,710,614,1
157,656,157,1
658,255,658,1
304,302,302,0
505,68,505,1
314,428,428,0
455,567,567,0
421,692,421,1
45,109,45,1
519,191,519,1
493,304,493,1
211,395,211,1
76,447,76,1
677,387,677,1
194,52,194,1
261,565,261,1
278,299,299,0
567,331,567,1
25,708,708,0
413,637,413,1
153,668,153,1
372,135,135,0
781,179,179,0
596,511,596,1
679,335,679,1
379,593,379,1
547,342,342,0
409,372,409,1
582,181,181,0
758,118,758,1
3,85,85,0
150,591,591,0
711,736,711,1
526,4,526,1
766,666,766,1
292,265,265,0
548,394,394,0
156,462,462,0
480,165,165,0
371,360,360,0
496,500,496,1
185,50,185,1
481,722,481,1
198,524,524,0
597,323,597,1
773,526,773,1
486,481,481,0
464,550,550,0
701,418,418,0
140,218,218,0
340,211,340,1
372,57,57,0
688,353,688,1
273,168,273,1
13,448,13,1
213,129,129,0
667,549,549,0
147,572,147,1
311,587,587,0
295,364,364,0
427,616,427,1
572,228,572,1
737,276,276,0
40,227,40,1
765,386,765,1
35,219,219,0
591,347,347,0
593,264,264,0
74,257,257,0
452,107,452,1
227,195,195,0
369,320,320,0
220,574,574,0
534,387,534,1
177,623,623,0
779,432,432,0
308,373,308,1
312,213,213,0
121,35,35,0
123,699,699,0
239,544,544,0
172,562,172,1
629,377,629,1
426,727,727,0
561,583,583,0
293,9,9,0
367,731,731,0
53,720,720,0
399,270,270,0
229,711,711,0
288,265,288,1
684,515,515,0
573,545,545,0
124,354,124,1
702,589,702,1
795,209,209,0
167,732,732,0
632,376,632,1
59,678,59,1
792,292,792,1
535,751,535,1
588,492,588,1
284,8,8,0
415,328,328,0
511,636,511,1
788,424,424,0
474,158,158,0
768,153,153,0
138,753,138,1
373,71,71,0
283,185,185,0
776,706,706,0
179,294,179,1
256,540,540,0
166,640,166,1
722,45,722,1
216,335,216,1
637,196,196,0
305,146,146,0
348,135,135,0
512,477,477,0
340,373,340,1
44,196,44,1
664,743,664,1
168,411,168,1
386,404,404,0
733,695,695,0
371,337,337,0
487,681,681,0
648,697,697,0
662,762,662,1
309,457,309,1
250,202,250,1
208,630,630,0
251,292,251,1
411,122,411,1
492,786,786,0
585,85,585,1
713,721,713,1
125,340,340,0
319,462,462,0
444,683,444,1
670,774,670,1
676,464,676,1
234,696,234,1
721,744,721,1
763,91,91,0
792,661,792,1
493,623,623,0
574,478,478,0
111,726,726,0
689,375,689,1
527,357,527,1
470,314,314,0
221,467,467,0
564,694,694,0
217,182,217,1
482,428,428,0
733,265,265,0
264,247,264,1
314,42,314,1
302,420,420,0
53,721,721,0
719,423,423,0
26,765,26,1
128,1,128,1
703,656,703,1
667,299,299,0
132,391,132,1
736,219,219,0
420,458,420,1
563,642,563,1
318,84,84,0
165,508,165,1
330,367,367,0
123,631,631,0
434,689,689,0
175,455,175,1
576,725,576,1
558,685,685,0
792,237,792,1
280,95,280,1
309,249,249,0
372,619,372,1
241,208,241,1
361,390,361,1
130,736,130,1
671,319,319,0
314,312,314,1
635,561,635,1
713,464,713,1
635,692,635,1
269,25,25,0
447,599,599,0
232,260,232,1
586,145,586,1
19,582,582,0
76,619,619,0
205,481,481,0
211,9,9,0
200,18,200,1
307,62,307,1
634,490,490,0
286,290,286,1
18,291,291,0
279,334,279,1
434,711,711,0
653,434,434,0
318,243,243,0
562,128,128,0
796,734,796,1
267,115,115,0
57,482,57,1
774,493,493,0
706,738,706,1
586,567,586,1
767,462,462,0
728,35,728,1
251,502,502,0
217,454,454,0
34,231,34,1
134,640,134,1
392,289,392,1
596,374,596,1
729,718,718,0
45,733,733,0
776,680,776,1
283,264,264,0
619,431,431,0
666,657,657,0
213,56,56,0
317,415,415,0
292,370,370,0
283,713,713,0
238,786,786,0
702,171,702,1
336,146,336,1
732,599,732,1
357,732,732,0
249,95,249,1
251,160,160,0
584,495,495,0
262,415,262,1
91,683,91,1
497,443,443,0
195,723,723,0
328,704,704,0
265,312,265,1
498,800,498,1
389,48,48,0
102,781,102,1
41,706,706,0
65,93,93,0
382,632,382,1
37,672,37,1
492,284,284,0
92,670,670,0
259,338,259,1
573,500,573,1
520,734,520,1
241,28,28,0
148,561,148,1
668,11,11,0
570,25,570,1
211,521,521,0
471,704,704,0
538,263,263,0
81,646,646,0
720,159,159,0
378,524,524,0
631,206,206,0
204,218,204,1
271,324,271,1
439,92,92,0
639,423,423,0
541,185,541,1
499,641,499,1
128,309,128,1
779,212,212,0
335,295,335,1
77,50,77,1
753,117,117,0
509,698,698,0
693,410,410,0
538,210,538,1
24,47,24,1
11,574,574,0
447,148,148,0
663,475,663,1
45,686,686,0
195,645,645,0
71,530,530,0
744,661,744,1
673,176,673,1
792,457,457,0
282,708,282,1
305,425,425,0
469,551,551,0
50,527,527,0
779,324,779,1
777,516,777,1
471,258,471,1
667,713,713,0
94,54,54,0
750,327,327,0
224,774,224,1
241,771,771,0
295,622,622,0
353,175,175,0
70,507,70,1
245,561,245,1
29,608,608,0
337,163,163,0
462,647,647,0
350,664,350,1
641,81,641,1
669,407,407,0
798,579,798,1
691,67,67,0
646,299,299,0
166,555,166,1
432,273,432,1
455,622,622,0
259,592,259,1
577,449,449,0
282,660,282,1
387,672,387,1
740,146,740,1
522,588,588,0
501,368,368,0
414,652,414,1
769,180,180,0
600,695,600,1
139,705,705,0
398,234,234,0
733,401,401,0
255,226,226,0
131,26,131,1
269,110,269,1
619,184,184,0
487,174,174,0
344,111,344,1
58,652,652,0
373,39,39,0
697,786,786,0
173,106,106,0
10,91,91,0
67,281,67,1
35,769,769,0
612,601,612,1
643,674,643,1
512,511,511,0
388,64,388,1
387,776,387,1
586,528,528,0
624,36,36,0
584,293,584,1
731,119,731,1
4,353,4,1
541,449,541,1
665,338,338,0
203,527,527,0
313,257,313,1
614,341,341,0
285,100,285,1
64,510,64,1
749,730,730,0
260,285,260,1
609,137,137,0
381,8,8,0
583,97,583,1
199,114,114,0
118,653,118,1
393,161,393,1
89,486,89,1
371,21,371,1
642,756,756,0
459,796,796,0
254,142,254,1
794,543,794,1
756,565,565,0
219,180,219,1
360,612,612,0
660,403,660,1
559,355,559,1
75,340,340,0
543,247,543,1
123,517,123,1
87,407,407,0
354,639,354,1
25,275,275,0
762,35,762,1
115,572,572,0
125,276,276,0
495,768,495,1
344,113,344,1
630,426,426,0
422,573,422,1
753,698,698,0
348,74,348,1
579,792,792,0
745,251,745,1
634,385,634,1
40,134,134,0
38,39,39,0
431,437,431,1
566,309,309,0
761,370,370,0
615,182,615,1
282,438,438,0
101,208,101,1
612,371,612,1
640,159,159,0
137,685,685,0
335,346,335,1
716,797,797,0
127,684,684,0
399,124,124,0
407,765,765,0
233,325,233,1
117,20,20,0
683,727,727,0
314,575,314,1
1,391,391,0
216,604,216,1
130,166,166,0
184,518,184,1
599,101,101,0
103,226,103,1
497,63,63,0
739,784,739,1
753,759,759,0
276,603,276,1
37,786,786,0
536,578,536,1
625,321,625,1
273,636,273,1
538,328,328,0
467,601,467,1
227,408,408,0
148,194,148,1
91,787,787,0
357,194,357,1
113,706,113,1
473,377,377,0
674,26,26,0
277,134,134,0
